n,human,comp
6069,60690,0.368328
6070,60700,0.368449
6071,60710,0.36857
6072,60720,0.368692
6073,60730,0.368813
6074,60740,0.368935
6075,60750,0.369056
6076,60760,0.369178
6077,60770,0.369299
6078,60780,0.369421
6079,60790,0.369542
6080,60800,0.369664
6081,60810,0.369786
6082,60820,0.369907
6083,60830,0.370029
6084,60840,0.370151
6085,60850,0.370272
6086,60860,0.370394
6087,60870,0.370516
6088,60880,0.370637
6089,60890,0.370759
6090,60900,0.370881
6091,60910,0.371003
6092,60920,0.371125
6093,60930,0.371246
6094,60940,0.371368
6095,60950,0.37149
6096,60960,0.371612
6097,60970,0.371734
6098,60980,0.371856
6099,60990,0.371978
6100,61000,0.3721
6101,61010,0.372222
6102,61020,0.372344
6103,61030,0.372466
6104,61040,0.372588
6105,61050,0.37271
6106,61060,0.372832
6107,61070,0.372954
6108,61080,0.373077
6109,61090,0.373199
6110,61100,0.373321
6111,61110,0.373443
6112,61120,0.373565
6113,61130,0.373688
6114,61140,0.37381
6115,61150,0.373932
6116,61160,0.374055
6117,61170,0.374177
6118,61180,0.374299
6119,61190,0.374422
6120,61200,0.374544
6121,61210,0.374666
6122,61220,0.374789
6123,61230,0.374911
6124,61240,0.375034
6125,61250,0.375156
6126,61260,0.375279
6127,61270,0.375401
6128,61280,0.375524
6129,61290,0.375646
6130,61300,0.375769
6131,61310,0.375892
6132,61320,0.376014
6133,61330,0.376137
6134,61340,0.37626
6135,61350,0.376382
6136,61360,0.376505
6137,61370,0.376628
6138,61380,0.37675
6139,61390,0.376873
6140,61400,0.376996
6141,61410,0.377119
6142,61420,0.377242
6143,61430,0.377364
6144,61440,0.377487
6145,61450,0.37761
6146,61460,0.377733
6147,61470,0.377856
6148,61480,0.377979
6149,61490,0.378102
6150,61500,0.378225
6151,61510,0.378348
6152,61520,0.378471
6153,61530,0.378594
6154,61540,0.378717
6155,61550,0.37884
6156,61560,0.378963
6157,61570,0.379086
6158,61580,0.37921
6159,61590,0.379333
6160,61600,0.379456
6161,61610,0.379579
6162,61620,0.379702
6163,61630,0.379826
6164,61640,0.379949
6165,61650,0.380072
6166,61660,0.380196
6167,61670,0.380319
6168,61680,0.380442
6169,61690,0.380566
6170,61700,0.380689
6171,61710,0.380812
6172,61720,0.380936
6173,61730,0.381059
6174,61740,0.381183
6175,61750,0.381306
6176,61760,0.38143
6177,61770,0.381553
6178,61780,0.381677
6179,61790,0.3818
6180,61800,0.381924
6181,61810,0.382048
6182,61820,0.382171
6183,61830,0.382295
6184,61840,0.382419
6185,61850,0.382542
6186,61860,0.382666
6187,61870,0.38279
6188,61880,0.382913
6189,61890,0.383037
6190,61900,0.383161
6191,61910,0.383285
6192,61920,0.383409
6193,61930,0.383532
6194,61940,0.383656
6195,61950,0.38378
6196,61960,0.383904
6197,61970,0.384028
6198,61980,0.384152
6199,61990,0.384276
6200,62000,0.3844
6201,62010,0.384524
6202,62020,0.384648
6203,62030,0.384772
6204,62040,0.384896
6205,62050,0.38502
6206,62060,0.385144
6207,62070,0.385268
6208,62080,0.385393
6209,62090,0.385517
6210,62100,0.385641
6211,62110,0.385765
6212,62120,0.385889
6213,62130,0.386014
6214,62140,0.386138
6215,62150,0.386262
6216,62160,0.386387
6217,62170,0.386511
6218,62180,0.386635
6219,62190,0.38676
6220,62200,0.386884
6221,62210,0.387008
6222,62220,0.387133
6223,62230,0.387257
6224,62240,0.387382
6225,62250,0.387506
6226,62260,0.387631
6227,62270,0.387755
6228,62280,0.38788
6229,62290,0.388004
6230,62300,0.388129
6231,62310,0.388254
6232,62320,0.388378
6233,62330,0.388503
6234,62340,0.388628
6235,62350,0.388752
6236,62360,0.388877
6237,62370,0.389002
6238,62380,0.389126
6239,62390,0.389251
6240,62400,0.389376
6241,62410,0.389501
6242,62420,0.389626
6243,62430,0.38975
6244,62440,0.389875
6245,62450,0.39
6246,62460,0.390125
6247,62470,0.39025
6248,62480,0.390375
6249,62490,0.3905
6250,62500,0.390625
6251,62510,0.39075
6252,62520,0.390875
6253,62530,0.391
6254,62540,0.391125
6255,62550,0.39125
6256,62560,0.391375
6257,62570,0.3915
6258,62580,0.391626
6259,62590,0.391751
6260,62600,0.391876
6261,62610,0.392001
6262,62620,0.392126
6263,62630,0.392252
6264,62640,0.392377
6265,62650,0.392502
6266,62660,0.392628
6267,62670,0.392753
6268,62680,0.392878
6269,62690,0.393004
6270,62700,0.393129
6271,62710,0.393254
6272,62720,0.39338
6273,62730,0.393505
6274,62740,0.393631
6275,62750,0.393756
6276,62760,0.393882
6277,62770,0.394007
6278,62780,0.394133
6279,62790,0.394258
6280,62800,0.394384
6281,62810,0.39451
6282,62820,0.394635
6283,62830,0.394761
6284,62840,0.394887
6285,62850,0.395012
6286,62860,0.395138
6287,62870,0.395264
6288,62880,0.395389
6289,62890,0.395515
6290,62900,0.395641
6291,62910,0.395767
6292,62920,0.395893
6293,62930,0.396018
6294,62940,0.396144
6295,62950,0.39627
6296,62960,0.396396
6297,62970,0.396522
6298,62980,0.396648
6299,62990,0.396774
6300,63000,0.3969
6301,63010,0.397026
6302,63020,0.397152
6303,63030,0.397278
6304,63040,0.397404
6305,63050,0.39753
6306,63060,0.397656
6307,63070,0.397782
6308,63080,0.397909
6309,63090,0.398035
6310,63100,0.398161
6311,63110,0.398287
6312,63120,0.398413
6313,63130,0.39854
6314,63140,0.398666
6315,63150,0.398792
6316,63160,0.398919
6317,63170,0.399045
6318,63180,0.399171
6319,63190,0.399298
6320,63200,0.399424
6321,63210,0.39955
6322,63220,0.399677
6323,63230,0.399803
6324,63240,0.39993
6325,63250,0.400056
6326,63260,0.400183
6327,63270,0.400309
6328,63280,0.400436
6329,63290,0.400562
6330,63300,0.400689
6331,63310,0.400816
6332,63320,0.400942
6333,63330,0.401069
6334,63340,0.401196
6335,63350,0.401322
6336,63360,0.401449
6337,63370,0.401576
6338,63380,0.401702
6339,63390,0.401829
6340,63400,0.401956
6341,63410,0.402083
6342,63420,0.40221
6343,63430,0.402336
6344,63440,0.402463
6345,63450,0.40259
6346,63460,0.402717
6347,63470,0.402844
6348,63480,0.402971
6349,63490,0.403098
6350,63500,0.403225
6351,63510,0.403352
6352,63520,0.403479
6353,63530,0.403606
6354,63540,0.403733
6355,63550,0.40386
6356,63560,0.403987
6357,63570,0.404114
6358,63580,0.404242
6359,63590,0.404369
6360,63600,0.404496
6361,63610,0.404623
6362,63620,0.40475
6363,63630,0.404878
6364,63640,0.405005
6365,63650,0.405132
6366,63660,0.40526
6367,63670,0.405387
6368,63680,0.405514
6369,63690,0.405642
6370,63700,0.405769
6371,63710,0.405896
6372,63720,0.406024
6373,63730,0.406151
6374,63740,0.406279
6375,63750,0.406406
6376,63760,0.406534
6377,63770,0.406661
6378,63780,0.406789
6379,63790,0.406916
6380,63800,0.407044
6381,63810,0.407172
6382,63820,0.407299
6383,63830,0.407427
6384,63840,0.407555
6385,63850,0.407682
6386,63860,0.40781
6387,63870,0.407938
6388,63880,0.408065
6389,63890,0.408193
6390,63900,0.408321
6391,63910,0.408449
6392,63920,0.408577
6393,63930,0.408704
6394,63940,0.408832
6395,63950,0.40896
6396,63960,0.409088
6397,63970,0.409216
6398,63980,0.409344
6399,63990,0.409472
6400,64000,0.4096
6401,64010,0.409728
6402,64020,0.409856
6403,64030,0.409984
6404,64040,0.410112
6405,64050,0.41024
6406,64060,0.410368
6407,64070,0.410496
6408,64080,0.410625
6409,64090,0.410753
6410,64100,0.410881
6411,64110,0.411009
6412,64120,0.411137
6413,64130,0.411266
6414,64140,0.411394
6415,64150,0.411522
6416,64160,0.411651
6417,64170,0.411779
6418,64180,0.411907
6419,64190,0.412036
6420,64200,0.412164
6421,64210,0.412292
6422,64220,0.412421
6423,64230,0.412549
6424,64240,0.412678
6425,64250,0.412806
6426,64260,0.412935
6427,64270,0.413063
6428,64280,0.413192
6429,64290,0.41332
6430,64300,0.413449
6431,64310,0.413578
6432,64320,0.413706
6433,64330,0.413835
6434,64340,0.413964
6435,64350,0.414092
6436,64360,0.414221
6437,64370,0.41435
6438,64380,0.414478
6439,64390,0.414607
6440,64400,0.414736
6441,64410,0.414865
6442,64420,0.414994
6443,64430,0.415122
6444,64440,0.415251
6445,64450,0.41538
6446,64460,0.415509
6447,64470,0.415638
6448,64480,0.415767
6449,64490,0.415896
6450,64500,0.416025
6451,64510,0.416154
6452,64520,0.416283
6453,64530,0.416412
6454,64540,0.416541
6455,64550,0.41667
6456,64560,0.416799
6457,64570,0.416928
6458,64580,0.417058
6459,64590,0.417187
6460,64600,0.417316
6461,64610,0.417445
6462,64620,0.417574
6463,64630,0.417704
6464,64640,0.417833
6465,64650,0.417962
6466,64660,0.418092
6467,64670,0.418221
6468,64680,0.41835
6469,64690,0.41848
6470,64700,0.418609
6471,64710,0.418738
6472,64720,0.418868
6473,64730,0.418997
6474,64740,0.419127
6475,64750,0.419256
6476,64760,0.419386
6477,64770,0.419515
6478,64780,0.419645
6479,64790,0.419774
6480,64800,0.419904
6481,64810,0.420034
6482,64820,0.420163
6483,64830,0.420293
6484,64840,0.420423
6485,64850,0.420552
6486,64860,0.420682
6487,64870,0.420812
6488,64880,0.420941
6489,64890,0.421071
6490,64900,0.421201
6491,64910,0.421331
6492,64920,0.421461
6493,64930,0.42159
6494,64940,0.42172
6495,64950,0.42185
6496,64960,0.42198
6497,64970,0.42211
6498,64980,0.42224
6499,64990,0.42237
6500,65000,0.4225
6501,65010,0.42263
6502,65020,0.42276
6503,65030,0.42289
6504,65040,0.42302
6505,65050,0.42315
6506,65060,0.42328
6507,65070,0.42341
6508,65080,0.423541
6509,65090,0.423671
6510,65100,0.423801
6511,65110,0.423931
6512,65120,0.424061
6513,65130,0.424192
6514,65140,0.424322
6515,65150,0.424452
6516,65160,0.424583
6517,65170,0.424713
6518,65180,0.424843
6519,65190,0.424974
6520,65200,0.425104
6521,65210,0.425234
6522,65220,0.425365
6523,65230,0.425495
6524,65240,0.425626
6525,65250,0.425756
6526,65260,0.425887
6527,65270,0.426017
6528,65280,0.426148
6529,65290,0.426278
6530,65300,0.426409
6531,65310,0.42654
6532,65320,0.42667
6533,65330,0.426801
6534,65340,0.426932
6535,65350,0.427062
6536,65360,0.427193
6537,65370,0.427324
6538,65380,0.427454
6539,65390,0.427585
6540,65400,0.427716
6541,65410,0.427847
6542,65420,0.427978
6543,65430,0.428108
6544,65440,0.428239
6545,65450,0.42837
6546,65460,0.428501
6547,65470,0.428632
6548,65480,0.428763
6549,65490,0.428894
6550,65500,0.429025
6551,65510,0.429156
6552,65520,0.429287
6553,65530,0.429418
6554,65540,0.429549
6555,65550,0.42968
6556,65560,0.429811
6557,65570,0.429942
6558,65580,0.430074
6559,65590,0.430205
6560,65600,0.430336
6561,65610,0.430467
6562,65620,0.430598
6563,65630,0.43073
6564,65640,0.430861
6565,65650,0.430992
6566,65660,0.431124
6567,65670,0.431255
6568,65680,0.431386
6569,65690,0.431518
6570,65700,0.431649
6571,65710,0.43178
6572,65720,0.431912
6573,65730,0.432043
6574,65740,0.432175
6575,65750,0.432306
6576,65760,0.432438
6577,65770,0.432569
6578,65780,0.432701
6579,65790,0.432832
6580,65800,0.432964
6581,65810,0.433096
6582,65820,0.433227
6583,65830,0.433359
6584,65840,0.433491
6585,65850,0.433622
6586,65860,0.433754
6587,65870,0.433886
6588,65880,0.434017
6589,65890,0.434149
6590,65900,0.434281
6591,65910,0.434413
6592,65920,0.434545
6593,65930,0.434676
6594,65940,0.434808
6595,65950,0.43494
6596,65960,0.435072
6597,65970,0.435204
6598,65980,0.435336
6599,65990,0.435468
6600,66000,0.4356
6601,66010,0.435732
6602,66020,0.435864
6603,66030,0.435996
6604,66040,0.436128
6605,66050,0.43626
6606,66060,0.436392
6607,66070,0.436524
6608,66080,0.436657
6609,66090,0.436789
6610,66100,0.436921
6611,66110,0.437053
6612,66120,0.437185
6613,66130,0.437318
6614,66140,0.43745
6615,66150,0.437582
6616,66160,0.437715
6617,66170,0.437847
6618,66180,0.437979
6619,66190,0.438112
6620,66200,0.438244
6621,66210,0.438376
6622,66220,0.438509
6623,66230,0.438641
6624,66240,0.438774
6625,66250,0.438906
6626,66260,0.439039
6627,66270,0.439171
6628,66280,0.439304
6629,66290,0.439436
6630,66300,0.439569
6631,66310,0.439702
6632,66320,0.439834
6633,66330,0.439967
6634,66340,0.4401
6635,66350,0.440232
6636,66360,0.440365
6637,66370,0.440498
6638,66380,0.44063
6639,66390,0.440763
6640,66400,0.440896
6641,66410,0.441029
6642,66420,0.441162
6643,66430,0.441294
6644,66440,0.441427
6645,66450,0.44156
6646,66460,0.441693
6647,66470,0.441826
6648,66480,0.441959
6649,66490,0.442092
6650,66500,0.442225
6651,66510,0.442358
6652,66520,0.442491
6653,66530,0.442624
6654,66540,0.442757
6655,66550,0.44289
6656,66560,0.443023
6657,66570,0.443156
6658,66580,0.44329
6659,66590,0.443423
6660,66600,0.443556
6661,66610,0.443689
6662,66620,0.443822
6663,66630,0.443956
6664,66640,0.444089
6665,66650,0.444222
6666,66660,0.444356
6667,66670,0.444489
6668,66680,0.444622
6669,66690,0.444756
6670,66700,0.444889
6671,66710,0.445022
6672,66720,0.445156
6673,66730,0.445289
6674,66740,0.445423
6675,66750,0.445556
6676,66760,0.44569
6677,66770,0.445823
6678,66780,0.445957
6679,66790,0.44609
6680,66800,0.446224
6681,66810,0.446358
6682,66820,0.446491
6683,66830,0.446625
6684,66840,0.446759
6685,66850,0.446892
6686,66860,0.447026
6687,66870,0.44716
6688,66880,0.447293
6689,66890,0.447427
6690,66900,0.447561
6691,66910,0.447695
6692,66920,0.447829
6693,66930,0.447962
6694,66940,0.448096
6695,66950,0.44823
6696,66960,0.448364
6697,66970,0.448498
6698,66980,0.448632
6699,66990,0.448766
6700,67000,0.4489
6701,67010,0.449034
6702,67020,0.449168
6703,67030,0.449302
6704,67040,0.449436
6705,67050,0.44957
6706,67060,0.449704
6707,67070,0.449838
6708,67080,0.449973
6709,67090,0.450107
6710,67100,0.450241
6711,67110,0.450375
6712,67120,0.450509
6713,67130,0.450644
6714,67140,0.450778
6715,67150,0.450912
6716,67160,0.451047
6717,67170,0.451181
6718,67180,0.451315
6719,67190,0.45145
6720,67200,0.451584
6721,67210,0.451718
6722,67220,0.451853
6723,67230,0.451987
6724,67240,0.452122
6725,67250,0.452256
6726,67260,0.452391
6727,67270,0.452525
6728,67280,0.45266
6729,67290,0.452794
6730,67300,0.452929
6731,67310,0.453064
6732,67320,0.453198
6733,67330,0.453333
6734,67340,0.453468
6735,67350,0.453602
6736,67360,0.453737
6737,67370,0.453872
6738,67380,0.454006
6739,67390,0.454141
6740,67400,0.454276
6741,67410,0.454411
6742,67420,0.454546
6743,67430,0.45468
6744,67440,0.454815
6745,67450,0.45495
6746,67460,0.455085
6747,67470,0.45522
6748,67480,0.455355
6749,67490,0.45549
6750,67500,0.455625
6751,67510,0.45576
6752,67520,0.455895
6753,67530,0.45603
6754,67540,0.456165
6755,67550,0.4563
6756,67560,0.456435
6757,67570,0.45657
6758,67580,0.456706
6759,67590,0.456841
6760,67600,0.456976
6761,67610,0.457111
6762,67620,0.457246
6763,67630,0.457382
6764,67640,0.457517
6765,67650,0.457652
6766,67660,0.457788
6767,67670,0.457923
6768,67680,0.458058
6769,67690,0.458194
6770,67700,0.458329
6771,67710,0.458464
6772,67720,0.4586
6773,67730,0.458735
6774,67740,0.458871
6775,67750,0.459006
6776,67760,0.459142
6777,67770,0.459277
6778,67780,0.459413
6779,67790,0.459548
6780,67800,0.459684
6781,67810,0.45982
6782,67820,0.459955
6783,67830,0.460091
6784,67840,0.460227
6785,67850,0.460362
6786,67860,0.460498
6787,67870,0.460634
6788,67880,0.460769
6789,67890,0.460905
6790,67900,0.461041
6791,67910,0.461177
6792,67920,0.461313
6793,67930,0.461448
6794,67940,0.461584
6795,67950,0.46172
6796,67960,0.461856
6797,67970,0.461992
6798,67980,0.462128
6799,67990,0.462264
6800,68000,0.4624
6801,68010,0.462536
6802,68020,0.462672
6803,68030,0.462808
6804,68040,0.462944
6805,68050,0.46308
6806,68060,0.463216
6807,68070,0.463352
6808,68080,0.463489
6809,68090,0.463625
6810,68100,0.463761
6811,68110,0.463897
6812,68120,0.464033
6813,68130,0.46417
6814,68140,0.464306
6815,68150,0.464442
6816,68160,0.464579
6817,68170,0.464715
6818,68180,0.464851
6819,68190,0.464988
6820,68200,0.465124
6821,68210,0.46526
6822,68220,0.465397
6823,68230,0.465533
6824,68240,0.46567
6825,68250,0.465806
6826,68260,0.465943
6827,68270,0.466079
6828,68280,0.466216
6829,68290,0.466352
6830,68300,0.466489
6831,68310,0.466626
6832,68320,0.466762
6833,68330,0.466899
6834,68340,0.467036
6835,68350,0.467172
6836,68360,0.467309
6837,68370,0.467446
6838,68380,0.467582
6839,68390,0.467719
6840,68400,0.467856
6841,68410,0.467993
6842,68420,0.46813
6843,68430,0.468266
6844,68440,0.468403
6845,68450,0.46854
6846,68460,0.468677
6847,68470,0.468814
6848,68480,0.468951
6849,68490,0.469088
6850,68500,0.469225
6851,68510,0.469362
6852,68520,0.469499
6853,68530,0.469636
6854,68540,0.469773
6855,68550,0.46991
6856,68560,0.470047
6857,68570,0.470184
6858,68580,0.470322
6859,68590,0.470459
6860,68600,0.470596
6861,68610,0.470733
6862,68620,0.47087
6863,68630,0.471008
6864,68640,0.471145
6865,68650,0.471282
6866,68660,0.47142
6867,68670,0.471557
6868,68680,0.471694
6869,68690,0.471832
6870,68700,0.471969
6871,68710,0.472106
6872,68720,0.472244
6873,68730,0.472381
6874,68740,0.472519
6875,68750,0.472656
6876,68760,0.472794
6877,68770,0.472931
6878,68780,0.473069
6879,68790,0.473206
6880,68800,0.473344
6881,68810,0.473482
6882,68820,0.473619
6883,68830,0.473757
6884,68840,0.473895
6885,68850,0.474032
6886,68860,0.47417
6887,68870,0.474308
6888,68880,0.474445
6889,68890,0.474583
6890,68900,0.474721
6891,68910,0.474859
6892,68920,0.474997
6893,68930,0.475134
6894,68940,0.475272
6895,68950,0.47541
6896,68960,0.475548
6897,68970,0.475686
6898,68980,0.475824
6899,68990,0.475962
6900,69000,0.4761
6901,69010,0.476238
6902,69020,0.476376
6903,69030,0.476514
6904,69040,0.476652
6905,69050,0.47679
6906,69060,0.476928
6907,69070,0.477066
6908,69080,0.477205
6909,69090,0.477343
6910,69100,0.477481
6911,69110,0.477619
6912,69120,0.477757
6913,69130,0.477896
6914,69140,0.478034
6915,69150,0.478172
6916,69160,0.478311
6917,69170,0.478449
6918,69180,0.478587
6919,69190,0.478726
6920,69200,0.478864
6921,69210,0.479002
6922,69220,0.479141
6923,69230,0.479279
6924,69240,0.479418
6925,69250,0.479556
6926,69260,0.479695
6927,69270,0.479833
6928,69280,0.479972
6929,69290,0.48011
6930,69300,0.480249
6931,69310,0.480388
6932,69320,0.480526
6933,69330,0.480665
6934,69340,0.480804
6935,69350,0.480942
6936,69360,0.481081
6937,69370,0.48122
6938,69380,0.481358
6939,69390,0.481497
6940,69400,0.481636
6941,69410,0.481775
6942,69420,0.481914
6943,69430,0.482052
6944,69440,0.482191
6945,69450,0.48233
6946,69460,0.482469
6947,69470,0.482608
6948,69480,0.482747
6949,69490,0.482886
6950,69500,0.483025
6951,69510,0.483164
6952,69520,0.483303
6953,69530,0.483442
6954,69540,0.483581
6955,69550,0.48372
6956,69560,0.483859
6957,69570,0.483998
6958,69580,0.484138
6959,69590,0.484277
6960,69600,0.484416
6961,69610,0.484555
6962,69620,0.484694
6963,69630,0.484834
6964,69640,0.484973
6965,69650,0.485112
6966,69660,0.485252
6967,69670,0.485391
6968,69680,0.48553
6969,69690,0.48567
6970,69700,0.485809
6971,69710,0.485948
6972,69720,0.486088
6973,69730,0.486227
6974,69740,0.486367
6975,69750,0.486506
6976,69760,0.486646
6977,69770,0.486785
6978,69780,0.486925
6979,69790,0.487064
6980,69800,0.487204
6981,69810,0.487344
6982,69820,0.487483
6983,69830,0.487623
6984,69840,0.487763
6985,69850,0.487902
6986,69860,0.488042
6987,69870,0.488182
6988,69880,0.488321
6989,69890,0.488461
6990,69900,0.488601
6991,69910,0.488741
6992,69920,0.488881
6993,69930,0.48902
6994,69940,0.48916
6995,69950,0.4893
6996,69960,0.48944
6997,69970,0.48958
6998,69980,0.48972
6999,69990,0.48986
7000,70000,0.49
7001,70010,0.49014
7002,70020,0.49028
7003,70030,0.49042
7004,70040,0.49056
7005,70050,0.4907
7006,70060,0.49084
7007,70070,0.49098
7008,70080,0.491121
7009,70090,0.491261
7010,70100,0.491401
7011,70110,0.491541
7012,70120,0.491681
7013,70130,0.491822
7014,70140,0.491962
7015,70150,0.492102
7016,70160,0.492243
7017,70170,0.492383
7018,70180,0.492523
7019,70190,0.492664
7020,70200,0.492804
7021,70210,0.492944
7022,70220,0.493085
7023,70230,0.493225
7024,70240,0.493366
7025,70250,0.493506
7026,70260,0.493647
7027,70270,0.493787
7028,70280,0.493928
7029,70290,0.494068
7030,70300,0.494209
7031,70310,0.49435
7032,70320,0.49449
7033,70330,0.494631
7034,70340,0.494772
7035,70350,0.494912
7036,70360,0.495053
7037,70370,0.495194
7038,70380,0.495334
7039,70390,0.495475
7040,70400,0.495616
7041,70410,0.495757
7042,70420,0.495898
7043,70430,0.496038
7044,70440,0.496179
7045,70450,0.49632
7046,70460,0.496461
7047,70470,0.496602
7048,70480,0.496743
7049,70490,0.496884
7050,70500,0.497025
7051,70510,0.497166
7052,70520,0.497307
7053,70530,0.497448
7054,70540,0.497589
7055,70550,0.49773
7056,70560,0.497871
7057,70570,0.498012
7058,70580,0.498154
7059,70590,0.498295
7060,70600,0.498436
7061,70610,0.498577
7062,70620,0.498718
7063,70630,0.49886
7064,70640,0.499001
7065,70650,0.499142
7066,70660,0.499284
