n,nochange,change
9930,3273,6716
9931,3274,6717
9932,3274,6718
9933,3274,6719
9934,3274,6720
9935,3274,6721
9936,3275,6722
9937,3275,6723
9938,3275,6724
9939,3275,6725
9940,3275,6725
9941,3275,6726
9942,3275,6727
9943,3276,6727
9944,3277,6728
9945,3278,6729
9946,3279,6730
9947,3279,6731
9948,3279,6732
9949,3279,6732
9950,3279,6733
9951,3279,6733
9952,3280,6733
9953,3281,6733
9954,3282,6733
9955,3282,6733
9956,3282,6734
9957,3282,6735
9958,3283,6736
9959,3283,6737
9960,3283,6737
9961,3283,6738
9962,3283,6739
9963,3284,6740
9964,3284,6741
9965,3284,6742
9966,3284,6743
9967,3284,6744
9968,3284,6745
9969,3284,6745
9970,3285,6746
9971,3285,6746
9972,3285,6747
9973,3285,6748
9974,3285,6748
9975,3286,6749
9976,3286,6750
9977,3286,6750
9978,3286,6750
9979,3286,6750
9980,3286,6751
9981,3286,6752
9982,3286,6753
9983,3287,6754
9984,3288,6755
9985,3288,6756
9986,3289,6757
9987,3290,6757
9988,3290,6758
9989,3290,6758
9990,3290,6759
9991,3290,6759
9992,3291,6760
9993,3291,6760
9994,3292,6761
9995,3293,6762
9996,3294,6762
9997,3294,6763
9998,3294,6764
9999,3294,6765
10000,3294,6766
